id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kepemilikan,jumlah_faskes,satuan,tahun,jenis_rumah_sakit
22,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
23,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
24,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
25,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
26,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
27,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2019,Rumah Sakit Khusus
28,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
29,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
30,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
31,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
32,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
33,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
34,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2019,Rumah Sakit Khusus
35,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
36,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
37,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
38,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
39,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
40,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
41,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2019,Rumah Sakit Khusus
42,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
43,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
44,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
45,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
46,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
47,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
48,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2019,Rumah Sakit Khusus
49,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
50,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
51,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
52,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
53,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
54,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
55,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2019,Rumah Sakit Khusus
56,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
57,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
58,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
59,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,1,UNIT,2019,Rumah Sakit Khusus
60,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
61,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
62,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUMN,0,UNIT,2019,Rumah Sakit Khusus
63,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,2,UNIT,2019,Rumah Sakit Khusus
64,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
65,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
66,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
67,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
68,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
69,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUMN,0,UNIT,2019,Rumah Sakit Khusus
70,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,2,UNIT,2019,Rumah Sakit Khusus
71,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
72,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
73,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
74,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
75,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
76,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUMN,0,UNIT,2019,Rumah Sakit Khusus
77,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
78,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
79,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
80,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
81,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
82,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
83,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUMN,0,UNIT,2019,Rumah Sakit Khusus
84,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
85,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
86,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
87,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
88,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
89,32,JAWA BARAT,3213,KABUPATEN SUBANG,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
90,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUMN,0,UNIT,2019,Rumah Sakit Khusus
91,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
92,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
93,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
94,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
95,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
96,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
97,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUMN,0,UNIT,2019,Rumah Sakit Khusus
98,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,2,UNIT,2019,Rumah Sakit Khusus
99,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
100,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
101,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
102,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
103,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
104,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUMN,0,UNIT,2019,Rumah Sakit Khusus
105,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,3,UNIT,2019,Rumah Sakit Khusus
106,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
107,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
108,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
109,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
110,32,JAWA BARAT,3216,KABUPATEN BEKASI,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
111,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUMN,0,UNIT,2019,Rumah Sakit Khusus
112,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,5,UNIT,2019,Rumah Sakit Khusus
113,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
114,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
115,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.PROV,1,UNIT,2019,Rumah Sakit Khusus
116,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
117,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
118,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUMN,0,UNIT,2019,Rumah Sakit Khusus
119,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
120,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
121,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
122,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
123,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
124,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
125,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUMN,0,UNIT,2019,Rumah Sakit Khusus
126,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
127,32,JAWA BARAT,3271,KOTA BOGOR,KEMENKES,1,UNIT,2019,Rumah Sakit Khusus
128,32,JAWA BARAT,3271,KOTA BOGOR,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
129,32,JAWA BARAT,3271,KOTA BOGOR,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
130,32,JAWA BARAT,3271,KOTA BOGOR,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
131,32,JAWA BARAT,3271,KOTA BOGOR,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
132,32,JAWA BARAT,3271,KOTA BOGOR,BUMN,0,UNIT,2019,Rumah Sakit Khusus
133,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,4,UNIT,2019,Rumah Sakit Khusus
134,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
135,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
136,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
137,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
138,32,JAWA BARAT,3272,KOTA SUKABUMI,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
139,32,JAWA BARAT,3272,KOTA SUKABUMI,BUMN,0,UNIT,2019,Rumah Sakit Khusus
140,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
141,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENKES,2,UNIT,2019,Rumah Sakit Khusus
142,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENTERIAN LAIN,1,UNIT,2019,Rumah Sakit Khusus
143,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
144,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.KAB/KOTA,2,UNIT,2019,Rumah Sakit Khusus
145,32,JAWA BARAT,3273,KOTA BANDUNG,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
146,32,JAWA BARAT,3273,KOTA BANDUNG,BUMN,0,UNIT,2019,Rumah Sakit Khusus
147,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,10,UNIT,2019,Rumah Sakit Khusus
148,32,JAWA BARAT,3274,KOTA CIREBON,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
149,32,JAWA BARAT,3274,KOTA CIREBON,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
150,32,JAWA BARAT,3274,KOTA CIREBON,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
151,32,JAWA BARAT,3274,KOTA CIREBON,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
152,32,JAWA BARAT,3274,KOTA CIREBON,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
153,32,JAWA BARAT,3274,KOTA CIREBON,BUMN,0,UNIT,2019,Rumah Sakit Khusus
154,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,2,UNIT,2019,Rumah Sakit Khusus
155,32,JAWA BARAT,3275,KOTA BEKASI,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
156,32,JAWA BARAT,3275,KOTA BEKASI,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
157,32,JAWA BARAT,3275,KOTA BEKASI,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
158,32,JAWA BARAT,3275,KOTA BEKASI,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
159,32,JAWA BARAT,3275,KOTA BEKASI,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
160,32,JAWA BARAT,3275,KOTA BEKASI,BUMN,0,UNIT,2019,Rumah Sakit Khusus
161,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,4,UNIT,2019,Rumah Sakit Khusus
162,32,JAWA BARAT,3276,KOTA DEPOK,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
163,32,JAWA BARAT,3276,KOTA DEPOK,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
164,32,JAWA BARAT,3276,KOTA DEPOK,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
165,32,JAWA BARAT,3276,KOTA DEPOK,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
166,32,JAWA BARAT,3276,KOTA DEPOK,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
167,32,JAWA BARAT,3276,KOTA DEPOK,BUMN,0,UNIT,2019,Rumah Sakit Khusus
168,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,6,UNIT,2019,Rumah Sakit Khusus
169,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
170,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
171,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
172,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
173,32,JAWA BARAT,3277,KOTA CIMAHI,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
174,32,JAWA BARAT,3277,KOTA CIMAHI,BUMN,0,UNIT,2019,Rumah Sakit Khusus
175,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,1,UNIT,2019,Rumah Sakit Khusus
176,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
177,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
178,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
179,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
180,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
181,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUMN,0,UNIT,2019,Rumah Sakit Khusus
182,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,5,UNIT,2019,Rumah Sakit Khusus
183,32,JAWA BARAT,3279,KOTA BANJAR,KEMENKES,0,UNIT,2019,Rumah Sakit Khusus
184,32,JAWA BARAT,3279,KOTA BANJAR,KEMENTERIAN LAIN,0,UNIT,2019,Rumah Sakit Khusus
185,32,JAWA BARAT,3279,KOTA BANJAR,PEM.PROV,0,UNIT,2019,Rumah Sakit Khusus
186,32,JAWA BARAT,3279,KOTA BANJAR,PEM.KAB/KOTA,0,UNIT,2019,Rumah Sakit Khusus
187,32,JAWA BARAT,3279,KOTA BANJAR,TNI/POLRI,0,UNIT,2019,Rumah Sakit Khusus
188,32,JAWA BARAT,3279,KOTA BANJAR,BUMN,0,UNIT,2019,Rumah Sakit Khusus
189,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,0,UNIT,2019,Rumah Sakit Khusus
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENKES,1,UNIT,2020,Rumah Sakit Khusus
191,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
192,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
193,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
194,32,JAWA BARAT,3201,KABUPATEN BOGOR,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
195,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUMN,0,UNIT,2020,Rumah Sakit Khusus
196,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,4,UNIT,2020,Rumah Sakit Khusus
197,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
198,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
199,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
200,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
201,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
202,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUMN,0,UNIT,2020,Rumah Sakit Khusus
203,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,0,UNIT,2020,Rumah Sakit Khusus
204,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
205,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
206,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
207,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
208,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
209,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUMN,0,UNIT,2020,Rumah Sakit Khusus
210,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,0,UNIT,2020,Rumah Sakit Khusus
211,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
212,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
213,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
214,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
215,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
216,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2020,Rumah Sakit Khusus
217,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,0,UNIT,2020,Rumah Sakit Khusus
218,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
219,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
220,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
221,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
222,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
223,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2020,Rumah Sakit Khusus
224,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,0,UNIT,2020,Rumah Sakit Khusus
225,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
226,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
227,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
228,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
229,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
230,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2020,Rumah Sakit Khusus
231,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,1,UNIT,2020,Rumah Sakit Khusus
232,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
233,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
234,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
235,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
236,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
237,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2020,Rumah Sakit Khusus
238,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,1,UNIT,2020,Rumah Sakit Khusus
239,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
240,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
241,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2020,Rumah Sakit Khusus
242,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,0,UNIT,2020,Rumah Sakit Khusus
243,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2020,Rumah Sakit Khusus
244,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2020,Rumah Sakit Khusus
245,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,1,UNIT,2020,Rumah Sakit Khusus
246,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2020,Rumah Sakit Khusus
247,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Khusus
